Ont name,Classification time (ms),Reasoner
15a0c09c-4b75-409b-88a1-c8991f10d9ae_sistent002.rdf_functional.owl,12751.5,HERMIT
15a16883-1d27-4e28-9b7b-e9041606088b_Location.owl_functional.owl,1220,HERMIT
15b113db-3b63-4d5c-9ae6-1c094a09651d_ano_tuning.rdf_functional.owl,1601.5,HERMIT
15c30823-2cd9-41d4-9970-a3370e921dd6_holarships.owl_functional.owl,1302,HERMIT
15d7f247-fa08-4fcb-a571-0709c41e082c_cerifrdf.rdf_functional.owl,894.5,HERMIT
15e52261-c5a1-4c35-aa4c-e52bbe75ce36_netClimate.owl_functional.owl,214419,HERMIT
15fb8553-0e3c-4638-8556-0aac74bc73a7_amel_sauce.rdf_functional.owl,1640.5,HERMIT
15ff3340-c4cf-4b7f-bdf7-7522a74b6e00_igraphexample_functional.owl,1659.5,HERMIT
1607d95c-2bde-46fb-be00-ba850f38d97e_01food.owl_functional.owl,986,HERMIT
160b40f0-608b-462a-bf5b-852b13a1e1b6_nnotations.owl_functional.owl,1123671,HERMIT
16382288-9d3e-418d-972a-a3ad296db399_AAO_functional.owl,2899,HERMIT
1638797c-4dff-4260-86f5-155faa82bc58_Arachnid.owl_functional.owl,959,HERMIT
163c65e9-772a-4d25-838f-2c8588490ea7_Gray_iron.ttl_functional.owl,1644.5,HERMIT
164db716-211d-4fa4-a942-5446045e38d2_egulators.owl2_functional.owl,1109.5,HERMIT
166f3294-47c1-423e-8832-8c0790cf7467_mat.obo_functional.owl,1315.5,HERMIT
167f1c6f-cbd0-4125-8c6f-2aa8fe633125_fypo.owl_functional.owl,43835,HERMIT
1680e2f2-08ea-4594-9571-81bc71606dc8_ExtendedDnS.owl_functional.owl,22604,HERMIT
168b3169-b5af-42f6-b93e-b5aef12a4194_onto.rdf_functional.owl,1373,HERMIT
16929795-918e-4eb0-81bb-c37ef06c372c_location.owl_functional.owl,6460,HERMIT
169fb41f-11ed-42c1-a889-28639b914711_asfa.owl_functional.owl,5705.5,HERMIT
16a236ae-bb5b-45be-9ca5-fd03168da16d_Nightstand.rdf_functional.owl,1738.5,HERMIT
16a5ab76-3e14-4e45-a9f4-43f5e0e18752_Chimney.rdf_functional.owl,1641,HERMIT
16bc24e4-d921-400a-b6b7-a0482f55640f_ePflanzenatlas_functional.owl,1417,HERMIT
16d73539-0658-4881-83f4-bcc769b778ab_GO.owl_functional.owl,25818,HERMIT
16df653b-97f8-4d9b-924f-2fc232cf901d_ible_steel.ttl_functional.owl,1880.5,HERMIT
16ffaf2f-4c10-4e80-9af0-757e34ca3be3_efinitions.owl_functional.owl,1819,HERMIT
1707b776-2d97-4f5d-9720-a1a2adcaf5c5_IMac_G4.ttl_functional.owl,1868,HERMIT
171ea4bb-92f1-499d-84b2-f7c2df976132_and_health.rdf_functional.owl,2397.5,HERMIT
173ba08e-c935-4832-8c0f-178698045c5b_Wood_shaper.ttl_functional.owl,2057.5,HERMIT
1753aae6-30bd-45d2-831b-e23cbbd7edc2_mmon_bream.rdf_functional.owl,1772,HERMIT
17675f8f-b31e-42af-97d5-947b119a7adf_mpus_board.ttl_functional.owl,2493,HERMIT
17aafdbc-8aca-4606-9a6b-e94523c63557_le_knocker.ttl_functional.owl,1961,HERMIT
17dcbae5-9ba0-4189-88c6-fec37f7ac096_ionemodulo.owl_functional.owl,2305.5,HERMIT
17e1c81d-6bef-4cc3-b202-9720a82b2913_Goat_cheese.ttl_functional.owl,1852.5,HERMIT
17f06dfc-039c-4343-9ff2-5ee20d81060b_ethernet.owl_functional.owl,1973,HERMIT
18024ef4-6040-47ca-bc9b-023f13927f17__fullscale.owl_functional.owl,72999,HERMIT
182bf0ef-c452-4abf-bcfe-48c152660330_Judge.owl_functional.owl,1049,HERMIT
182fc51e-fe3b-4ce5-8f8d-55bebf70c558_Tartrazine.ttl_functional.owl,1669.5,HERMIT
18450cba-caac-4604-8808-0c14213da547_common.owl_functional.owl,1542,HERMIT
1865b687-4dd0-4330-9746-580771dc30ec_aching2007.owl_functional.owl,3804,HERMIT
187ba1ad-7e0b-4a62-b4bd-6a00170be2cf_controller.ttl_functional.owl,1648,HERMIT
1883931d-6084-4f3b-80f7-87a12489c66f_iao.owl_functional.owl,3184,HERMIT
18a0bc34-0e2e-468c-9825-2a5ab46f3a34_tsseconto.n3_functional.owl,1429,HERMIT
18aea2c7-e745-4307-8206-d1aa4daa3224_rs.owl_functional.owl,3929.5,HERMIT
18b5337c-8974-4ab8-8ffa-07c82d62046d_PaulFisher.rdf_functional.owl,1336,HERMIT
18b91e23-49c5-4ee6-b957-c4255e297bbd_emap.owl2_functional.owl,9473,HERMIT
18b925f2-c3bf-4c07-b15e-8ee05a729bc2_onto.rdf_functional.owl,1436,HERMIT
18d4f5ba-2e7d-45d3-b4d8-fc1b19960938_esg.owl_functional.owl,1420,HERMIT
18d69173-cf8b-4141-b8d2-7c73a834c95d_ncitations.owl_functional.owl,438216.5,HERMIT
18fee752-ff6b-462f-ae14-e3846cf412d2_COSMOtop983.owl_functional.owl,3600000,HERMIT
19179693-9c55-42d1-8d63-0d10236fdcb2_hing_scale.ttl_functional.owl,1676.5,HERMIT
19236968-0ae2-4fc9-b885-f8fca6435bc2_Gold_leaf.ttl_functional.owl,1632.5,HERMIT
1931e787-0ba7-457b-93d3-781adab5a9a8_prerelease.obo_functional.owl,25983.5,HERMIT
1937347d-7595-4592-9f48-9d424508acbc_Caulking.rdf_functional.owl,1628,HERMIT
1943f3e0-e02b-43c4-8be0-887c00c50be2_odSolutions.owl_functional.owl,3711,HERMIT
196c959d-2d8d-4f47-8829-b058b8566d62_NIFQuality.owl_functional.owl,4471.5,HERMIT
198266dc-9979-40f0-8ccd-dbac15d6a886_biol.owl_functional.owl,5977,HERMIT
198b5a81-1a56-4b6a-b5e9-cdc4b3d13a02__Yorkshire.rdf_functional.owl,1627.5,HERMIT
19a54692-1b28-40cf-b0c5-a1e216fd7236_Iron.rdf_functional.owl,1606.5,HERMIT
19a6776d-26fd-4697-bade-7f4384108614_astroHelio.owl_functional.owl,34599.5,HERMIT
19c1897e-ed48-430e-bf23-81b6d94e6236_onto.rdf_functional.owl,1472,HERMIT
19c815e6-3edc-4e5a-a0ec-85d911eac3e5_Squeegee.rdf_functional.owl,1621,HERMIT
19ca0c70-7b96-477e-91cc-defc47b2b678_UserCentric.owl_functional.owl,1521,HERMIT
19d2d4a2-3610-4681-88f1-5d5616f011af_gnetometer.ttl_functional.owl,1611.5,HERMIT
19deea53-8a8c-48c0-9cde-99140ba1a5e2_tance_edit.owl_functional.owl,2497,HERMIT
19df6f2a-2015-476f-8e81-584c16d29434_icInterest.owl_functional.owl,921.5,HERMIT
19eb1bf5-5af7-41bc-bac4-4cf6ed600fd0_trSediment.owl_functional.owl,156684.5,HERMIT
1a05a113-cf4c-40ec-859a-8c6a968a4118_hackfoafmap.owl_functional.owl,1273.5,HERMIT
1a6cb2a3-20ee-4cae-bb82-21bfe2937597_onto.rdf_functional.owl,1583,HERMIT
1a795294-fb24-4c07-a549-e2f25d20c376_nif_backend.owl_functional.owl,27579.5,HERMIT
1aa5b2d1-a2ca-47e6-a3ef-9938911b6fdc_ddle_valve.ttl_functional.owl,1702.5,HERMIT
1ab117f4-3903-4d12-bb7d-226f3f7fe640_envo.obo_functional.owl,2997.5,HERMIT
1acfcb1c-58e9-463f-96de-005c21273db1_onstraints.owl_functional.owl,3733.5,HERMIT
1afd4727-f67e-44b7-a957-6ba2f17b90c1_Hospital.owl_functional.owl,993.5,HERMIT
1b406a3c-58b5-4325-8a21-f72158f55c11_e.obo.PREVIOUS_functional.owl,40524.5,HERMIT
1b8adcb6-7ece-4a76-9a7e-0c3847ff4c50_Bratwurst.ttl_functional.owl,1602,HERMIT
1b8fd0d2-5e00-4472-9299-11b11604ad18_edElements.owl_functional.owl,1604,HERMIT
1b9bc6c9-d156-4a1c-a821-014fcf3ae7c5_20090907.rdf_functional.owl,2020,HERMIT
1bb22a75-df25-4a7f-a96b-589ba87f7ce4_org_functional.owl,868.5,HERMIT
1bb771b6-f131-46af-9cde-4294fb600b0c_twork_v0.1.owl_functional.owl,887,HERMIT
1bc1994e-8f01-4309-aacf-0a2913352aad_rge_cheese.rdf_functional.owl,1648,HERMIT
1be1759d-b81a-4b57-84da-0169a7f3df40_y03.09dnew.owl_functional.owl,17611.5,HERMIT
1c0a729d-02dc-4789-8b49-b5a7679c9ff1_gyVersion3.owl_functional.owl,1390,HERMIT
1c235974-d539-464b-a537-718184db94ed_nt_anatomy.owl_functional.owl,1081.5,HERMIT
1c2a8c16-4c7a-4d77-ab0e-4656fb59d24d_tity_theft.ttl_functional.owl,1647,HERMIT
1c638dd6-b4f8-4e00-9c20-97a79e6c8b9b_gd2rServer.owl_functional.owl,4646,HERMIT
1c6fa4e4-6445-4f97-8cb6-d29abbb098f8__component.owl_functional.owl,6229.5,HERMIT
1c7b4176-1a6f-4e95-8de9-ae398898b553_ESG_test_4.owl_functional.owl,2185,HERMIT
1c88488a-6643-44e3-8f45-b73b24b3f6c4_dump.rdf_functional.owl,888,HERMIT
1cbe45f5-9dd5-4028-a1d7-d58b6ad697bb_Bolillo.ttl_functional.owl,1601,HERMIT
1cecf3e4-bbc8-4731-9a6f-dc7d2d38c064_Phenol.ttl_functional.owl,1655,HERMIT
1cf42173-419d-4450-bc0b-656b1fc2f417_Sukhoi_Su27.ttl_functional.owl,1627.5,HERMIT
1d01a7d1-79cf-41c2-b424-69d227f44d8c_na_sausage.ttl_functional.owl,1627,HERMIT
1d1247b4-7973-4e96-8fd6-29f8a0d89e43_all.ttl_functional.owl,865.5,HERMIT
1d252e35-f2fc-4df1-9e3c-46843c6c07d0_eSituation.owl_functional.owl,1307,HERMIT
1d48533a-055e-45ef-ac75-7833beffe0d7_griculture.owl_functional.owl,25870.5,HERMIT
1d4cd46d-2b77-4e2b-9ea3-32f7b6e2b533_Building.rdf_functional.owl,1605.5,HERMIT
1d849d6e-3e9f-468f-8464-f9d5d2906c8e_c_cylinder.ttl_functional.owl,1639,HERMIT
1d8abfe4-8f68-4db8-946b-4c613cde1729_dzongkha.owl_functional.owl,1302,HERMIT
1d9d06d7-03f5-43cc-810d-3842f4544278_sequence_xp.owl_functional.owl,4115,HERMIT
1dd81ef3-1e3e-4b2f-9bd0-230123497968_atOntology.owl_functional.owl,1408.5,HERMIT
1dfb83b5-166c-4af0-9161-b4e179dbd4ed_rete_mixer.rdf_functional.owl,1759,HERMIT
1e2f3797-924f-4fad-89c8-d22a2eb02523_Cookie.ttl_functional.owl,1635,HERMIT
1e32802c-f906-4304-80bc-01d1c6681590_ader_valve.ttl_functional.owl,1600,HERMIT
1e544f4f-62b0-403e-975f-cc6e46b323f3_ology_6508.rdf_functional.owl,1637.5,HERMIT
1e638552-57fd-4e20-8de4-743eeda8cd32_her_cheese.ttl_functional.owl,1666,HERMIT
1e6a2a96-fb28-4083-8bde-1bce0fb07c40_ms.owl_functional.owl,2677.5,HERMIT
1e6dbf1b-c7d6-45f8-a6cd-d3e765afcaa1_stateSystem.owl_functional.owl,214141,HERMIT
1e853690-cdd7-4157-bef9-04a05aedac1e__component.ttl_functional.owl,1613,HERMIT
1e866e79-6433-4e6f-899f-901a3598f3c0_EBI_import.owl_functional.owl,1772.5,HERMIT
1e8a0b7f-fb20-49fd-930f-fa8fe0f75341_topOnly633.owl_functional.owl,3600000,HERMIT
1e8a47c4-2c04-441c-bcb0-bc705f959469_sm_process.obo_functional.owl,2703.5,HERMIT
1eba8609-4716-4f68-9f23-cc5c935c4b32_lepets.owl.rdf_functional.owl,1392,HERMIT
1ebeddcd-cf29-490f-b513-377032cf5593_pmlowl.owl_functional.owl,1424.5,HERMIT
1ed0646e-3a5a-43c4-ae28-3fd51f921f9a_prsimple.obo_functional.owl,28154,HERMIT
1eef12c0-c9fb-4b28-a23f-1991c3a63818_po_anatomy.obo_functional.owl,2398,HERMIT
1f34c5ee-ad79-4c51-bc1c-5172a8bf011d_sette_deck.ttl_functional.owl,1640,HERMIT
1f57378b-9f87-4c1e-90c4-b92bfd1705ce_Roland_MT32.ttl_functional.owl,1713.5,HERMIT
1f6df56d-fe3f-45b3-87e3-da79b8886651_tt_trigger.rdf_functional.owl,1634.5,HERMIT
1f8b0a10-be30-44b9-a02c-f7d6eecd673a_tail_dress.rdf_functional.owl,1937.5,HERMIT
1fa63c10-447a-4d20-83cd-c62366f3be92_mergedncbi.owl_functional.owl,87978,HERMIT
1fcef593-a90f-456b-8aba-3eab11c65372_Foundation.owl_functional.owl,2670.5,HERMIT
1fd42b7b-6d5d-47ba-850e-ba4ce2803ba0_mappingMan.owl_functional.owl,6155.5,HERMIT
1fe96e17-f729-4b41-a063-a32b026c14c0_onto.rdf_functional.owl,1474,HERMIT
2061bf98-5943-42b8-a2bb-82ba88a51fc0_Mouse.rdf_functional.owl,1629,HERMIT
2070bb2c-7c23-425d-8a44-04ef66f8ceff_nto_cheese.rdf_functional.owl,1649,HERMIT
2071f048-a776-425d-8240-30f02c14ae0f_mergedtbox.owl_functional.owl,253844.5,HERMIT
20a5ea94-c542-4d59-95e1-b6aca01289f2_bejna.rdf_functional.owl,2305.5,HERMIT
20a9e93f-4bb0-41f7-ac95-bcd0309d0fe1_sOntology.daml_functional.owl,1366,HERMIT
20cf01e1-6931-40f3-8ae2-dfd150033aea_logyv0.1.1.owl_functional.owl,2382,HERMIT
20d2abf0-d5ea-417f-9a81-61eaa98c14f5_asili_v01.owl_functional.owl,2727,HERMIT
20d2f3da-5737-4b48-b12e-a5529962e8a5_20070114.rdf_functional.owl,2314,HERMIT
20eddba4-d48b-4642-a504-cb3443179d13_goslim_pir.owl_functional.owl,2387.5,HERMIT
210a3813-6f8e-46f4-95ff-4ba88c15d8e4_ldisjoints.owl_functional.owl,2159,HERMIT
210b263a-069c-49f7-b88b-6435a43d2b89_Cricketer.owl_functional.owl,1275.5,HERMIT
213ff15b-9cd2-4e79-ae93-facf6449281e_ire_cheese.rdf_functional.owl,2353,HERMIT
217add98-3f83-4b12-a6b3-6dce4d5b94cf_Love_Hearts.ttl_functional.owl,2291.5,HERMIT
219bcfbb-bfa2-4084-a4f7-0e0ab0c8372b_reGradient.owl_functional.owl,227780,HERMIT
21a23b44-5a07-4486-ae59-7b5ce9b9888c_dogont.owl_functional.owl,5450,HERMIT
21d2e946-18c6-4cb3-bae0-5a9c2f03ad25_Babysitting.rdf_functional.owl,1935,HERMIT
21e5ebea-c31a-47bd-aad9-480fd651b63a_e_allsorts.rdf_functional.owl,1967,HERMIT
223e9f97-9026-4774-acaf-d1b2c07d888b_Bread_roll.ttl_functional.owl,3066,HERMIT
22484eda-8103-4d4b-9980-9e139cfd0f3a_MOmodular1.owl_functional.owl,3600000,HERMIT
22835b8d-156c-4fe3-8d9e-efee7abccb19_Amiga_2000.rdf_functional.owl,1693.5,HERMIT
229904d1-f69e-45af-891b-8ce0eceddee7_nceOWLqjun.owl_functional.owl,1913.5,HERMIT
229f3a92-f4b8-4716-a693-362c7f8533ce_mvco.owl_functional.owl,1595,HERMIT
22dd2e1f-0120-4349-a40a-3dcf3475d135_EbGdrcN5Y29ycA_functional.owl,845,HERMIT
22f1b747-591b-4280-9caf-4612f13073e6_an_sausage.rdf_functional.owl,1605,HERMIT
23272be0-db72-4582-8cdb-8ade600ffa2c_e_anatomy.owl2_functional.owl,3433,HERMIT
2346df22-8fe2-440d-a015-9f28386c929a_a_provider.rdf_functional.owl,1637.5,HERMIT
235b03f4-be99-4075-af99-3e7c23f5ddb1_ngroupings.owl_functional.owl,5002.5,HERMIT
238ad874-dd36-443a-bf65-5f27296d0e68_Band.owl_functional.owl,1102.5,HERMIT
23a49a22-4c0a-484b-a628-9306e13fe4cd_Burren_Gold.rdf_functional.owl,1686,HERMIT
23b5dcc1-de6c-42b4-8b2c-dd93e552a9bb_Quickdraw.rdf_functional.owl,1648.5,HERMIT
23f122ef-f94f-42e2-a684-d0793c47f04d_univbenchdl.owl_functional.owl,1210.5,HERMIT
2406cc26-193c-4bdd-ae51-fb4fe94817d0_galen.owl_functional.owl,5991,HERMIT
24306c71-002e-474e-88c4-da4380d32205_ng_machine.rdf_functional.owl,1783,HERMIT
243113e0-4ba3-4f81-b5a2-e238d7cbe35e_ulic_motor.ttl_functional.owl,1619,HERMIT
243f4450-8be7-49bd-a736-00914f88e2ae_s1.owl_functional.owl,1592,HERMIT
2440d1e3-dd57-4a0a-96fb-bd4c582a9320_vsto.owl_functional.owl,4046.5,HERMIT
2445e055-6dd4-4787-ba1e-0e20739a30e4_LUMO.owl_functional.owl,1871.5,HERMIT
2448030a-c6c4-43a4-9b0f-33fd2a4c7675_aff_cutter.ttl_functional.owl,1638,HERMIT
244eae00-749c-4222-9cde-0df767c3691f_wmsAll.owl_functional.owl,2340.5,HERMIT
24617762-d541-4a30-97a1-c4d7fae41069_Wetsuit.ttl_functional.owl,1611,HERMIT
24a6543f-8cf7-4402-a4e3-740a73b72961_it_breaker.ttl_functional.owl,1638.5,HERMIT
24ca5dd8-e2fe-4eec-97f6-c4ac6b966d17_escription.owl_functional.owl,1690,HERMIT
251f3824-b733-48a9-9aea-be583981a3bd_V11.rdf_functional.owl,1648,HERMIT
2555a3d6-8150-488c-a4e9-021d045f7597_Halibut.ttl_functional.owl,1635.5,HERMIT
2577736a-db03-46fc-9362-274e3af66718_propreo.obo_functional.owl,1433.5,HERMIT
257db575-e089-4834-911e-216feeab51cc_OCC1.owl_functional.owl,7272,HERMIT
25992877-cd31-429a-8567-036093f255b6_ourne_Blue.rdf_functional.owl,1611,HERMIT
25d64e48-82ac-4657-8931-e95bbf4fc3cf_ft3_rdfxml.owl_functional.owl,1368.5,HERMIT
263f4269-6da5-4ce6-9a61-529f1571793b_ubcellular.owl_functional.owl,1519.5,HERMIT
266078d7-4ebe-482d-98a2-090b4d640520_EbGdrcN5Y29ycA_functional.owl,959.5,HERMIT
2667228b-07e0-4326-9b7c-d64880724fc9_Bunker_gear.rdf_functional.owl,1639,HERMIT
26897d80-79f5-4393-bfe8-280eabe1f710__march2007.rdf_functional.owl,1609,HERMIT
26997104-2a25-4e55-b94c-2851c26f5daf_ossAnatomy.owl_functional.owl,2769.5,HERMIT
26d641a4-8790-4bec-842a-fcc32ea98d4f_sgenechrom.owl_functional.owl,9771.5,HERMIT
26eb572d-19c4-492c-b40b-46f3ad231d64_e.obo.PREVIOUS_functional.owl,10393,HERMIT
272bbe94-ce2d-4441-a87a-c1c3f30e2c70_ontinental.owl_functional.owl,205784.5,HERMIT
274821ff-becd-419a-83b4-f1ae3bde8631_Mop.rdf_functional.owl,1780,HERMIT
27c7485c-d3ea-4664-af3c-e3ea13fd2ff1_ysPressure.owl_functional.owl,7749.5,HERMIT
27c97a5b-2ee7-466a-8ef0-56000a657588_Denailer.rdf_functional.owl,1701.5,HERMIT
27c9f1e0-684c-4264-a448-2e3b93559723_.6Process.daml_functional.owl,1160,HERMIT
27d63b9c-2420-4ad1-80be-f48c0641f96e_ompoundIon.owl_functional.owl,20295.5,HERMIT
27d74cd1-b095-4694-b5b3-a5819859127c_linklings.owl_functional.owl,1922,HERMIT
27d9b2f2-774a-420a-a9c4-5cf12c85c685_MFOEM.obo_functional.owl,1070,HERMIT
27f12a7e-0d1d-4297-889e-63960ed3f375_Luchows.ttl_functional.owl,1647,HERMIT
284b2c2d-9bd4-4417-989e-2aad9564eef1_protlabels.owl_functional.owl,9061.5,HERMIT
28536036-7637-4ac4-b41d-0d1bee8b30cf_Lassi.rdf_functional.owl,1628,HERMIT
285c2343-6bae-46e7-855a-79cc44d2a941_tton_stone.ttl_functional.owl,1620,HERMIT
285e070d-c32b-43ca-b559-f1ae54efb47f_nstruction.rdf_functional.owl,1635,HERMIT
2884f6d8-a9f0-474b-b953-4c0b2ce77022_Duxelles.ttl_functional.owl,1670.5,HERMIT
288801de-db76-4e38-bb96-4d656112de85_hanaperson.owl_functional.owl,1136.5,HERMIT
28a344d0-277b-4c4a-a2c0-33bc8885d51b_Sardo.rdf_functional.owl,1649.5,HERMIT
28ccf278-c623-4b82-bc2c-cd8b7be33d64_realmGeol.owl_functional.owl,193952,HERMIT
28fced52-b963-4759-a548-f25e5bbad522_nstability.owl_functional.owl,214838.5,HERMIT
290f46e1-bb70-439a-9a77-8f50f2a98b46_pulsbridge.owl_functional.owl,6080,HERMIT
2910b72d-c753-41d6-806f-9672c2de1d85_n_dressing.ttl_functional.owl,2136.5,HERMIT
29487853-ff19-47d1-87f4-e27cfe4fac15_codo2owl.owl_functional.owl,-1,HERMIT
296e7557-5efb-4fe9-846a-b7be9178a93e_NVAX.ttl_functional.owl,1618,HERMIT
296f64cd-01e3-41d2-b947-2d7bacaaefaa_g_aircraft.rdf_functional.owl,1638,HERMIT
29a51ebc-a11c-48ad-bddb-47022107a2e0_p.obo.PREVIOUS_functional.owl,3783.5,HERMIT
29ada0c8-37e0-4a68-9104-70c6ff73544f_stribution.rdf_functional.owl,1666,HERMIT
29ec7b48-01e8-4d7a-8ec2-643f6ac00eac_calisensfm.owl_functional.owl,12133.5,HERMIT
2a56e1d2-4848-46e5-ae0c-4c0d484ae999_promapping.obo_functional.owl,3600000,HERMIT
2a61679b-3818-43cf-9ea0-54e6dceb6b1f_gyVersion1.owl_functional.owl,1091,HERMIT
2a61bd01-1ece-4645-b73b-d716937eac1d_Cheater_bar.rdf_functional.owl,1659.5,HERMIT
2ace80a5-f41a-4845-9912-e712ee427db1_ityCentric.owl_functional.owl,1648,HERMIT
2aed1f60-77ab-496e-b30f-fd4185b6b9b7_imdb.rdf_functional.owl,1790,HERMIT
2b1137b8-5d00-4910-b0dc-428d5be3a819_NIFFunction.owl_functional.owl,1189.5,HERMIT
2b481ba0-3476-4f14-8f04-c4bdd626f02a_Spud_bar.rdf_functional.owl,1656.5,HERMIT
2b4bb34f-468f-4b55-9142-fda18d15a714_ebiservice.owl_functional.owl,10972.5,HERMIT
2b7cd7ea-4812-4e04-8013-b2acfca71ec0__component.owl_functional.owl,2204,HERMIT
2b7cf1e5-5e23-4286-875f-5c7f800f3eda_Pastry.ttl_functional.owl,1633.5,HERMIT
2be10b59-2598-4279-b240-440353fcb128_parentOf.rdf_functional.owl,947.5,HERMIT
2bfb980f-3e77-4bf6-8bc4-c40c58b570d2_blue_brick.ttl_functional.owl,1648.5,HERMIT
2c18d3dc-bbf5-444f-a9c6-dd254ec84a6d_Toolbox.rdf_functional.owl,1633.5,HERMIT
2c1cb68f-7240-47d0-8817-a1e9e0aec931_classified.owl_functional.owl,3600000,HERMIT
2c210718-b1ba-4b44-a6e2-47efa2cd9ec7_ryFreesoftware_functional.owl,1387.5,HERMIT
2c2f32b9-0d2d-4f06-8caf-eff94b4c718b__breakfast.ttl_functional.owl,1796,HERMIT
2c2f4142-0da3-49d5-8594-9b29ad40c8f2_Twybil.rdf_functional.owl,1673,HERMIT
2c36aca1-5dd5-4b80-a260-40790c8dec0e_n_detector.rdf_functional.owl,2039,HERMIT
2c74dd6c-05e9-441a-9893-93be451430e7_Saffron_bun.ttl_functional.owl,1783,HERMIT
2c762e1a-6364-4ae3-8600-88b78825f388_aneurist1.0.owl_functional.owl,31811.5,HERMIT
2c8248e1-f2ab-4fcd-9d64-c8f7b2292a2a_Seismometer.ttl_functional.owl,3421,HERMIT
2cbcfc9c-1788-46f5-a4cd-17737cc0db4e_COSMOtop745.owl_functional.owl,3600000,HERMIT
2cc0c6b4-0a07-432b-89bc-8e76b411cd2c_pture_disc.rdf_functional.owl,1694,HERMIT
2cdcb69f-5119-4c7b-adcd-63a41ccbf81d__ash_brick.rdf_functional.owl,1640,HERMIT
2d2aa5e8-04d2-4531-82d0-b9eca836a6e4_tegorySoftware_functional.owl,1568.5,HERMIT
2d2f81fe-c4e7-490b-99fb-5a58c08dcd5f__extractor.rdf_functional.owl,1630,HERMIT
2d3be51c-840f-4a0b-90d3-f34a074882de_ging_steel.rdf_functional.owl,1859.5,HERMIT
2d4e30a9-7ce3-4edc-9d76-b254c52c4531_doapschema.rdf_functional.owl,1075,HERMIT
2d6d6c2f-ad4c-468e-8094-2cf5cd6f681b_WNDefs.owl_functional.owl,2002,HERMIT
2d7f654e-23c9-40e5-8deb-4e35e4486897_NIFOrganism.owl_functional.owl,197214.5,HERMIT
2db8b409-710c-41b3-8a36-963e889d901b_nsfer_unit.ttl_functional.owl,1664.5,HERMIT
2dcb03a4-cd3f-4272-8430-5c6a7526a455_Butter_cake.ttl_functional.owl,1764.5,HERMIT
2dcd0eac-1c50-4f9c-b80f-cc71ba022d72_OpenConf.owl_functional.owl,1498,HERMIT
2dce8064-69b8-4990-9d56-6aa47bd4be78_Hair_iron.rdf_functional.owl,1652.5,HERMIT
2df77c3f-725a-4665-8311-b42fd585f359_Speedometer.rdf_functional.owl,1689.5,HERMIT
2e04d88e-9ea4-42f5-96bf-3893c0bd1271_Spudger.rdf_functional.owl,1704,HERMIT
2e153460-fefc-4bda-aa7e-68e75ba89455_COSMO.owl_functional.owl,3600000,HERMIT
2e281d6e-77ba-4ccf-ac29-849436efa044_Toast.rdf_functional.owl,1680,HERMIT
2e7972c1-50c9-4874-a3ac-9b15c0462b9a_Springerle.ttl_functional.owl,1609.5,HERMIT
2e8670ac-e7aa-4a67-8c38-a62efbbf987b_Mizithra.ttl_functional.owl,1610,HERMIT
2ea0bd1b-fe42-4600-b5ca-bbb260e24a1a_PaulFisher.rdf_functional.owl,1249,HERMIT
2ef68cf6-ed2e-4767-93e5-4adae6dace47_Jig_borer.ttl_functional.owl,1769.5,HERMIT
2f673f57-a1c1-41e6-a471-6723d54dbb11_ethernet.owl_functional.owl,3600000,HERMIT
2f8241e7-2681-4ae0-a41b-51a658424d85__locations.owl_functional.owl,3887,HERMIT
2f842280-3d84-4142-9e61-fb88ca62ac33__test_data.owl_functional.owl,1449,HERMIT
2fa6df59-15cf-4699-9d93-5b68ecf87f7d_sigkdd.owl_functional.owl,1452.5,HERMIT
2fcb0756-c87f-4f0b-8355-8acc7cd69269_iev.owl_functional.owl,4499.5,HERMIT
2fe90a7c-1b78-4f12-a71a-d6c14d78b431_st_extract.rdf_functional.owl,1625.5,HERMIT
2ff8c1f5-61a3-4bc3-a5fa-0b7ed93f88df_blinCore3g.owl_functional.owl,1300.5,HERMIT
2ffb86d5-d067-4a51-ae41-742b68104567_xed_ladder.ttl_functional.owl,1616,HERMIT
3000df9f-18a0-4fc6-a595-a8aec5fdf563_ne_monitor.rdf_functional.owl,1642.5,HERMIT
30452db5-6cd2-4630-bbe1-17ac3dade1c7_geospecies.owl_functional.owl,1413,HERMIT
305d8dbe-9da0-4ea7-9c7f-0ce2263594be_OExtension.owl_functional.owl,1397.5,HERMIT
30a118a1-886f-439d-b4fa-0fa4ad0a26ef_ija_cheese.rdf_functional.owl,1623.5,HERMIT
3126934e-af8e-4be5-87ad-762ad9723af3_time.owl_functional.owl,4197.5,HERMIT
317ee586-babb-445c-b96d-5738b4e2fb91_toff_valve.ttl_functional.owl,1656,HERMIT
317eefae-1d72-4f99-87a3-4453c85dd4b9_ans_cheese.ttl_functional.owl,1654,HERMIT
31c5066a-681b-44ff-8926-248592d7aaf2_tal_camera.ttl_functional.owl,1652.5,HERMIT
31cbbac4-15f0-40a3-a9c6-9faef9c5aaac_Knife.ttl_functional.owl,1649.5,HERMIT
31eb29c5-e8db-4307-a913-f4e2591be614_Air_filter.ttl_functional.owl,1614.5,HERMIT
32000001-093a-45ef-9be1-8b9ca8a16425_ERO.obo_functional.owl,3043,HERMIT
32012282-6e26-433d-8e80-74ca5d97864f_tagging_v11.owl_functional.owl,1335.5,HERMIT
32367017-2f77-46ea-b442-9b98e2a3b1dc_ngineering.rdf_functional.owl,1660.5,HERMIT
